2, 0, 1, 1.78013, 2018:3:14*0:34:50:171,
1, 0, 1, 1.94394, 2018:3:14*0:34:50:613,
1, 0, 1, 1.87168, 2018:3:14*0:34:51:606,
2, 0, 0, 1.65862, 2018:3:14*0:34:52:23,
1, 0, 0, 1.75273, 2018:3:14*0:34:53:419,
2, 0, 1, 1.56245, 2018:3:14*0:34:53:693,
1, 0, 1, 1.64902, 2018:3:14*0:34:55:213,
2, 0, 1, 1.46848, 2018:3:14*0:34:55:536,
2, 0, 1, 1.43385, 2018:3:14*0:34:56:276,
1, 0, 1, 1.55642, 2018:3:14*0:34:57:17,
1, 0, 1, 1.50921, 2018:3:14*0:34:58:22,
2, 0, 1, 1.85805, 2018:3:14*0:35:0:673,
2, 0, 1, 1.99265, 2018:3:14*0:35:2:309,
1, 0, 1, 2.23135, 2018:3:14*0:35:2:484,
2, 0, 1, 29.2969, 2018:3:14*0:35:10:19,
1, 0, 1, 31.1526, 2018:3:14*0:35:10:88,
2, 0, 0, 15.3794, 2018:3:14*0:35:11:409,
1, 0, 0, 15.625, 2018:3:14*0:35:11:683,
2, 0, 1, 7.72532, 2018:3:14*0:35:14:308,
2, 0, 0, 6.96594, 2018:3:14*0:35:14:943,
2, 0, 0, 6.81612, 2018:3:14*0:35:15:85,
1, 0, 0, 7.4184, 2018:3:14*0:35:15:223,
2, 0, 1, 4.27026, 2018:3:14*0:35:19:21,
2, 0, 1, 4.15896, 2018:3:14*0:35:19:303,
1, 0, 1, 4.55913, 2018:3:14*0:35:19:450,
1, 0, 1, 4.40451, 2018:3:14*0:35:19:835,
2, 0, 0, 3.62786, 2018:3:14*0:35:20:887,
2, 0, 1, 3.48837, 2018:3:14*0:35:21:383,
1, 0, 0, 3.85327, 2018:3:14*0:35:21:459,
1, 0, 1, 3.68868, 2018:3:14*0:35:22:38,
2, 0, 1, 3.20171, 2018:3:14*0:35:22:538,
1, 0, 1, 3.40229, 2018:3:14*0:35:23:179,
2, 0, 1, 2.58963, 2018:3:14*0:35:25:860,
1, 0, 1, 2.75771, 2018:3:14*0:35:26:614,
2, 0, 0, 2.3855, 2018:3:14*0:35:27:347,
1, 0, 0, 2.51282, 2018:3:14*0:35:28:381,
2, 0, 1, 2.26108, 2018:3:14*0:35:28:385,
2, 0, 1, 2.21108, 2018:3:14*0:35:28:835,
1, 0, 1, 2.36832, 2018:3:14*0:35:29:595,
1, 0, 1, 2.32418, 2018:3:14*0:35:29:996,
2, 0, 1, 2.07125, 2018:3:14*0:35:30:209,
1, 0, 1, 2.20614, 2018:3:14*0:35:31:147,
2, 0, 1, 1.96627, 2018:3:14*0:35:31:369,
2, 0, 1, 1.88292, 2018:3:14*0:35:32:382,
1, 0, 1, 2.08125, 2018:3:14*0:35:32:507,
2, 0, 1, 1.82415, 2018:3:14*0:35:33:152,
1, 0, 1, 1.9941, 2018:3:14*0:35:33:557,
1, 0, 1, 1.91872, 2018:3:14*0:35:34:542,
2, 0, 0, 1.69946, 2018:3:14*0:35:34:962,
2, 0, 1, 14.9551, 2018:3:14*0:35:39:414,
2, 0, 0, 10.2576, 2018:3:14*0:35:40:792,
1, 0, 1, 10.1667, 2018:3:14*0:35:41:322,
1, 0, 0, 7.69231, 2018:3:14*0:35:42:904,
2, 0, 1, 6.16692, 2018:3:14*0:35:43:702,
2, 0, 0, 5.6926, 2018:3:14*0:35:44:310,
2, 0, 0, 5.5769, 2018:3:14*0:35:44:474,
1, 0, 0, 4.97364, 2018:3:14*0:35:46:457,
2, 0, 1, 3.72763, 2018:3:14*0:35:48:477,
2, 0, 1, 3.63489, 2018:3:14*0:35:48:785,
2, 0, 1, 29.2018, 2018:3:14*0:35:51:353,
1, 0, 1, 30.5623, 2018:3:14*0:35:51:448,
2, 0, 0, 15.5065, 2018:3:14*0:35:52:714,
1, 0, 0, 15.586, 2018:3:14*0:35:53:20,
2, 0, 1, 7.88229, 2018:3:14*0:35:55:521,
2, 0, 0, 7.17474, 2018:3:14*0:35:56:84,
2, 0, 0, 7.0159, 2018:3:14*0:35:56:226,
1, 0, 0, 7.46826, 2018:3:14*0:35:56:507,
2, 0, 1, 0.906892, 2018:3:14*0:36:0:192,
2, 0, 1, 0.912427, 2018:3:14*0:36:0:493,
1, 0, 1, 1.02095, 2018:3:14*0:36:0:838,
1, 0, 1, 1.02934, 2018:3:14*0:36:1:237,
2, 0, 0, 0.944129, 2018:3:14*0:36:2:149,
2, 0, 1, 0.953834, 2018:3:14*0:36:2:634,
1, 0, 0, 1.0658, 2018:3:14*0:36:2:899,
1, 0, 1, 1.07889, 2018:3:14*0:36:3:468,
2, 0, 1, 0.977645, 2018:3:14*0:36:3:783,
1, 0, 1, 1.10705, 2018:3:14*0:36:4:647,
2, 0, 1, 1.05721, 2018:3:14*0:36:7:247,
1, 0, 1, 1.20137, 2018:3:14*0:36:8:193,
2, 0, 0, 1.09497, 2018:3:14*0:36:8:715,
2, 0, 1, 1.12382, 2018:3:14*0:36:9:770,
1, 0, 0, 1.25597, 2018:3:14*0:36:10:2,
2, 0, 1, 1.13654, 2018:3:14*0:36:10:218,
1, 0, 1, 1.29433, 2018:3:14*0:36:11:182,
1, 0, 1, 1.30757, 2018:3:14*0:36:11:573,
2, 0, 1, 1.17727, 2018:3:14*0:36:11:588,
1, 0, 1, 1.34895, 2018:3:14*0:36:12:746,
2, 0, 1, 1.21661, 2018:3:14*0:36:12:824,
2, 0, 1, 28.754, 2018:3:14*0:36:15:786,
1, 0, 1, 30.03, 2018:3:14*0:36:15:886,
2, 0, 0, 15.6033, 2018:3:14*0:36:17:105,
1, 0, 0, 15.4607, 2018:3:14*0:36:17:455,
2, 0, 1, 7.8329, 2018:3:14*0:36:19:966,
2, 0, 0, 7.10564, 2018:3:14*0:36:20:554,
2, 0, 0, 6.93802, 2018:3:14*0:36:20:707,
1, 0, 0, 7.40521, 2018:3:14*0:36:20:973,
2, 0, 1, 4.31945, 2018:3:14*0:36:24:639,
2, 0, 1, 4.19033, 2018:3:14*0:36:24:960,
1, 0, 1, 4.53063, 2018:3:14*0:36:25:257,
1, 0, 1, 4.36414, 2018:3:14*0:36:25:678,
2, 0, 0, 3.62932, 2018:3:14*0:36:26:620,
2, 0, 1, 3.49406, 2018:3:14*0:36:27:100,
1, 0, 0, 3.80489, 2018:3:14*0:36:27:362,
1, 0, 1, 3.6361, 2018:3:14*0:36:27:972,
2, 0, 1, 3.19217, 2018:3:14*0:36:28:318,
1, 0, 1, 3.35503, 2018:3:14*0:36:29:124,
2, 0, 1, 2.56396, 2018:3:14*0:36:31:772,
1, 0, 1, 2.70753, 2018:3:14*0:36:32:688,
2, 0, 0, 2.35787, 2018:3:14*0:36:33:306,
2, 0, 1, 2.24048, 2018:3:14*0:36:34:306,
1, 0, 0, 2.47402, 2018:3:14*0:36:34:431,
2, 0, 1, 2.19288, 2018:3:14*0:36:34:742,
1, 0, 1, 2.34159, 2018:3:14*0:36:35:574,
1, 0, 1, 2.29758, 2018:3:14*0:36:35:983,
2, 0, 1, 2.05912, 2018:3:14*0:36:36:75,
1, 0, 1, 2.17618, 2018:3:14*0:36:37:197,
2, 0, 1, 27.3224, 2018:3:14*0:36:42:788,
1, 0, 1, 29.4638, 2018:3:14*0:36:42:838,
2, 0, 0, 15.0703, 2018:3:14*0:36:44:127,
1, 0, 0, 15.4416, 2018:3:14*0:36:44:379,
2, 0, 1, 7.68705, 2018:3:14*0:36:46:995,
2, 0, 1, 0.769428, 2018:3:14*0:37:0:573,
1, 0, 1, 0.856062, 2018:3:14*0:37:0:650,
2, 0, 0, 0.787291, 2018:3:14*0:37:1:900,
1, 0, 0, 0.879492, 2018:3:14*0:37:2:206,
2, 0, 1, 0.828485, 2018:3:14*0:37:4:742,
2, 0, 0, 0.837116, 2018:3:14*0:37:5:302,
2, 0, 0, 0.839317, 2018:3:14*0:37:5:443,
1, 0, 0, 0.937418, 2018:3:14*0:37:5:719,
2, 0, 1, 14.985, 2018:3:14*0:43:36:8,
2, 0, 0, 10.4191, 2018:3:14*0:43:37:324,
1, 0, 1, 10.9146, 2018:3:14*0:43:37:586,
1, 0, 0, 8.09717, 2018:3:14*0:43:39:180,
2, 0, 1, 6.30164, 2018:3:14*0:43:40:146,
2, 0, 0, 5.80795, 2018:3:14*0:43:40:753,
2, 0, 0, 5.69909, 2018:3:14*0:43:40:901,
1, 0, 0, 5.19049, 2018:3:14*0:43:42:638,
2, 0, 1, 3.78247, 2018:3:14*0:43:44:902,
2, 0, 1, 3.68973, 2018:3:14*0:43:45:201,
2, 0, 0, 3.23601, 2018:3:14*0:43:46:911,
1, 0, 1, 3.57807, 2018:3:14*0:43:46:979,
2, 0, 1, 15.4427, 2018:3:14*0:54:8:551,
2, 0, 0, 10.6711, 2018:3:14*0:54:9:854,
1, 0, 1, 11.1136, 2018:3:14*0:54:10:135,
1, 0, 0, 8.26856, 2018:3:14*0:54:11:683,
2, 0, 1, 6.37123, 2018:3:14*0:54:12:700,
2, 0, 0, 5.84795, 2018:3:14*0:54:13:332,
2, 0, 0, 5.73833, 2018:3:14*0:54:13:479,
1, 0, 0, 5.16956, 2018:3:14*0:54:15:308,
2, 0, 1, 3.75031, 2018:3:14*0:54:17:636,
2, 0, 1, 3.65854, 2018:3:14*0:54:17:937,
2, 0, 0, 3.22627, 2018:3:14*0:54:19:585,
1, 0, 1, 3.55265, 2018:3:14*0:54:19:710,
2, 0, 1, 3.1116, 2018:3:14*0:54:20:99,
1, 0, 1, 3.45209, 2018:3:14*0:54:20:120,
2, 0, 1, 2.86096, 2018:3:14*0:54:21:366,
1, 0, 0, 3.08623, 2018:3:14*0:54:21:837,
1, 0, 1, 2.97654, 2018:3:14*0:54:22:434,
1, 0, 1, 2.77147, 2018:3:14*0:54:23:677,
2, 0, 1, 2.33028, 2018:3:14*0:54:24:948,
2, 0, 0, 2.15879, 2018:3:14*0:54:26:482,
1, 0, 1, 2.30659, 2018:3:14*0:54:27:313,
2, 0, 1, 2.05039, 2018:3:14*0:54:27:584,
2, 0, 1, 2.00902, 2018:3:14*0:54:28:36,
1, 0, 0, 2.13011, 2018:3:14*0:54:29:109,
2, 0, 1, 1.89179, 2018:3:14*0:54:29:424,
1, 0, 1, 2.02955, 2018:3:14*0:54:30:272,
2, 0, 1, 1.80455, 2018:3:14*0:54:30:574,
1, 0, 1, 1.99736, 2018:3:14*0:54:30:669,
2, 0, 1, 1.72924, 2018:3:14*0:54:31:660,
1, 0, 1, 1.9044, 2018:3:14*0:54:31:891,
2, 0, 1, 1.67735, 2018:3:14*0:54:32:465,
1, 0, 1, 1.80721, 2018:3:14*0:54:33:303,
2, 0, 0, 1.56986, 2018:3:14*0:54:34:302,
1, 0, 1, 1.73986, 2018:3:14*0:54:34:374,
1, 0, 1, 1.68214, 2018:3:14*0:54:35:360,
2, 0, 1, 1.48314, 2018:3:14*0:54:35:978,
1, 0, 0, 1.58574, 2018:3:14*0:54:37:167,
2, 0, 1, 1.40065, 2018:3:14*0:54:37:765,
2, 0, 1, 1.36953, 2018:3:14*0:54:38:495,
1, 0, 1, 1.50083, 2018:3:14*0:54:38:951,
1, 0, 1, 1.42369, 2018:3:14*0:54:40:756,
1, 0, 1, 1.38458, 2018:3:14*0:54:41:748,
2, 0, 1, 1.20592, 2018:3:14*0:54:42:953,
2, 0, 1, 1.15518, 2018:3:14*0:54:44:592,
2, 0, 0, 1.11433, 2018:3:14*0:54:46:20,
1, 0, 1, 1.23089, 2018:3:14*0:54:46:257,
2, 0, 1, 1.10606, 2018:3:14*0:54:46:322,
2, 0, 1, 1.08254, 2018:3:14*0:54:47:206,
1, 0, 1, 1.17872, 2018:3:14*0:54:48:55,
1, 0, 0, 1.13611, 2018:3:14*0:54:49:646,
1, 0, 1, 1.13089, 2018:3:14*0:54:49:849,
2, 0, 1, 1.0158, 2018:3:14*0:54:49:937,
1, 0, 1, 1.10497, 2018:3:14*0:54:50:886,
2, 0, 1, 0.958242, 2018:3:14*0:54:52:598,
1, 0, 1, 1.04021, 2018:3:14*0:54:53:703,
2, 0, 0, 0.923134, 2018:3:14*0:54:54:384,
2, 0, 1, 0.911669, 2018:3:14*0:54:54:997,
1, 0, 1, 0.982531, 2018:3:14*0:54:56:525,
2, 0, 1, 0.862548, 2018:3:14*0:54:57:808,
1, 0, 0, 0.944912, 2018:3:14*0:54:58:551,
1, 0, 1, 0.93647, 2018:3:14*0:54:59:28,
2, 0, 1, 0.827936, 2018:3:14*0:54:59:989,
1, 0, 1, 14.5858, 2018:3:14*0:55:2:208,
1, 0, 1, 35.5619, 2018:3:14*0:55:4:230,
2, 0, 1, 58.5938, 2018:3:14*0:55:4:869,
2, 0, 0, 76.9231, 2018:3:14*0:55:6:222,
2, 0, 1, 12.9908, 2018:3:14*0:55:9:101,
1, 0, 1, 13.224, 2018:3:14*0:55:9:417,
2, 0, 0, 11.0565, 2018:3:14*0:55:9:707,
2, 0, 0, 10.661, 2018:3:14*0:55:9:858,
1, 0, 1, 15.6299, 2018:3:14*0:59:49:197,
2, 0, 1, 10.5932, 2018:3:14*0:59:50:246,
1, 0, 0, 10.3734, 2018:3:14*0:59:50:818,
1, 0, 1, 28.1215, 2018:3:14*0:59:53:240,
1, 0, 0, 14.241, 2018:3:14*0:59:54:973,
2, 0, 1, 29.2778, 2018:3:14*1:0:1:894,
2, 0, 1, 16.3577, 2018:3:14*1:0:41:428,
2, 0, 0, 11.1166, 2018:3:14*1:0:42:725,
2, 0, 1, 29.2398, 2018:3:14*1:0:51:662,
1, 0, 1, 31.506, 2018:3:14*1:0:51:710,
2, 0, 0, 15.5763, 2018:3:14*1:0:53:12,
2, 0, 1, 27.6583, 2018:3:14*1:0:59:23,
1, 0, 1, 30.525, 2018:3:14*1:0:59:33,
2, 0, 0, 0.789072, 2018:3:14*1:1:0:367,
1, 0, 1, 29.2398, 2018:3:14*1:1:2:808,
1, 0, 0, 14.8588, 2018:3:14*1:1:4:463,
2, 0, 1, 28.0199, 2018:3:14*1:1:11:161,
2, 0, 1, 10.9836, 2018:3:14*1:3:46:167,
2, 0, 1, 28.125, 2018:3:14*1:3:51:886,
1, 0, 1, 29.7796, 2018:3:14*1:3:51:965,
1, 0, 1, 29.4291, 2018:3:14*1:3:55:4,
1, 0, 0, 14.6886, 2018:3:14*1:3:56:709,
2, 0, 1, 28.0724, 2018:3:14*1:4:6:37,
2, 0, 1, 15.5655, 2018:3:14*1:5:54:232,
1, 0, 0, 21.1864, 2018:3:14*1:5:57:884,
1, 0, 0, 19.3723, 2018:3:14*1:5:58:105,
1, 0, 0, 17.8635, 2018:3:14*1:5:58:323,
1, 0, 0, 16.5728, 2018:3:14*1:5:58:541,
1, 0, 0, 15.4464, 2018:3:14*1:5:58:761,
2, 0, 1, 28.0374, 2018:3:14*1:6:1:967,
1, 0, 1, 29.3772, 2018:3:14*1:6:2:63,
1, 0, 1, 32.4254, 2018:3:14*1:6:4:803,
1, 0, 0, 16.4312, 2018:3:14*1:6:6:304,
1, 0, 0, 21.5146, 2018:3:14*1:6:11:109,
1, 0, 0, 19.7707, 2018:3:14*1:6:11:314,
1, 0, 0, 18.3554, 2018:3:14*1:6:11:509,
1, 0, 0, 17.1762, 2018:3:14*1:6:11:696,
1, 0, 0, 16.1394, 2018:3:14*1:6:11:883,
2, 0, 1, 29.5276, 2018:3:14*1:6:14:507,
2, 0, 1, 14.2135, 2018:3:14*1:7:31:612,
2, 0, 0, 9.86842, 2018:3:14*1:7:33:6,
2, 0, 1, 6.07615, 2018:3:14*1:7:35:852,
2, 0, 0, 5.62641, 2018:3:14*1:7:36:444,
2, 0, 0, 5.52893, 2018:3:14*1:7:36:585,
2, 0, 1, 3.6964, 2018:3:14*1:7:40:620,
2, 0, 1, 3.60982, 2018:3:14*1:7:40:912,
2, 0, 0, 3.20399, 2018:3:14*1:7:42:491,
2, 0, 1, 3.10045, 2018:3:14*1:7:42:960,
2, 0, 1, 2.87155, 2018:3:14*1:7:44:117,
2, 0, 1, 12.3085, 2018:3:14*1:10:17:306,
1, 0, 1, 30.175, 2018:3:14*1:10:28:166,
1, 0, 0, 14.8588, 2018:3:14*1:10:29:874,
2, 0, 1, 27.9503, 2018:3:14*1:10:34:991,
1, 0, 1, 29.8864, 2018:3:14*1:10:35:54,
2, 0, 0, 15.3951, 2018:3:14*1:10:36:304,
2, 0, 1, 12.7479, 2018:3:14*1:32:45:697, 2,
1, 0, 1, 11.6822, 2018:3:14*1:32:46:446, 2,
2, 0, 0, 9.39261, 2018:3:14*1:32:46:958, 1,
1, 0, 0, 8.65202, 2018:3:14*1:32:47:945, 1,
2, 0, 1, 6.02813, 2018:3:14*1:32:49:632, 3,
2, 0, 0, 5.60398, 2018:3:14*1:32:50:197, 2,
2, 0, 0, 5.50931, 2018:3:14*1:32:50:335, 2,
1, 0, 0, 5.4277, 2018:3:14*1:32:51:378, 1,
2, 0, 1, 3.67647, 2018:3:14*1:32:54:407, 1,
2, 0, 1, 3.58623, 2018:3:14*1:32:54:715, 1,
1, 0, 1, 3.69467, 2018:3:14*1:32:55:699, 1,
1, 0, 1, 3.59299, 2018:3:14*1:32:56:82, 0,
2, 0, 0, 3.16122, 2018:3:14*1:32:56:402, 2,
2, 0, 1, 3.05147, 2018:3:14*1:32:56:914, 3,
1, 0, 0, 3.20718, 2018:3:14*1:32:57:756, 2,
2, 0, 1, 2.82681, 2018:3:14*1:32:58:86, 3,
1, 0, 1, 3.09502, 2018:3:14*1:32:58:321, 3,
1, 0, 1, 2.89369, 2018:3:14*1:32:59:445, 2,
2, 0, 1, 1.10175, 2018:3:14*1:33:1:323, 3,
2, 0, 0, 1.14254, 2018:3:14*1:33:2:781, 2,
1, 0, 1, 1.27142, 2018:3:14*1:33:2:840, 2,
2, 0, 1, 1.17469, 2018:3:14*1:33:3:859, 1,
2, 0, 1, 1.18887, 2018:3:14*1:33:4:316, 0,
1, 0, 0, 1.33241, 2018:3:14*1:33:4:640, 1,
2, 0, 1, 1.2345, 2018:3:14*1:33:5:715, 3,
1, 0, 1, 1.37616, 2018:3:14*1:33:5:833, 1,
1, 0, 1, 1.39117, 2018:3:14*1:33:6:225, 0,
2, 0, 1, 1.27634, 2018:3:14*1:33:6:910, 2,
1, 0, 1, 1.43815, 2018:3:14*1:33:7:399, 2,
2, 0, 1, 1.31625, 2018:3:14*1:33:7:979, 2,
1, 0, 1, 1.49741, 2018:3:14*1:33:8:775, 2,
2, 0, 1, 1.34823, 2018:3:14*1:33:8:790, 3,
1, 0, 1, 1.54646, 2018:3:14*1:33:9:834, 2,
2, 0, 0, 1.42644, 2018:3:14*1:33:10:620, 0,
1, 0, 1, 1.595, 2018:3:14*1:33:10:818, 3,
2, 0, 1, 13.5461, 2018:3:14*1:43:40:413, 2,
1, 0, 1, 11.6063, 2018:3:14*1:43:41:399, 2,
2, 0, 0, 9.80606, 2018:3:14*1:43:41:680, 1,
1, 0, 0, 8.56458, 2018:3:14*1:43:42:929, 1,
2, 0, 1, 6.15764, 2018:3:14*1:43:44:399, 3,
2, 0, 0, 5.71792, 2018:3:14*1:43:44:961, 2,
2, 0, 0, 5.61728, 2018:3:14*1:43:45:102, 2,
1, 0, 0, 5.42652, 2018:3:14*1:43:46:305, 1,
2, 0, 1, 3.78629, 2018:3:14*1:43:48:976, 1,
2, 0, 1, 3.69914, 2018:3:14*1:43:49:256, 1,
1, 0, 1, 3.73051, 2018:3:14*1:43:50:494, 1,
2, 0, 0, 3.28132, 2018:3:14*1:43:50:805, 2,
2, 0, 1, 3.17348, 2018:3:14*1:43:51:271, 3,
2, 0, 1, 2.93695, 2018:3:14*1:43:52:413, 3,
1, 0, 0, 3.2533, 2018:3:14*1:43:52:460, 2,
1, 0, 1, 3.13539, 2018:3:14*1:43:53:38, 3,
1, 0, 1, 2.92363, 2018:3:14*1:43:54:193, 2,
1, 0, 1, 16.3452, 2018:3:14*1:45:44:54, 2,
2, 0, 1, 11.864, 2018:3:14*1:45:44:788, 2,
1, 0, 0, 10.9673, 2018:3:14*1:45:45:554, 1,
2, 0, 0, 8.8635, 2018:3:14*1:45:46:72, 1,
2, 0, 1, 5.75006, 2018:3:14*1:45:48:821, 3,
1, 0, 0, 6.22975, 2018:3:14*1:45:49:21, 1,
2, 0, 0, 5.34315, 2018:3:14*1:45:49:417, 2,
2, 0, 0, 5.24904, 2018:3:14*1:45:49:568, 2,
1, 0, 1, 4.09366, 2018:3:14*1:45:53:209, 1,
2, 0, 1, 3.62377, 2018:3:14*1:45:53:413, 1,
2, 0, 1, 3.54359, 2018:3:14*1:45:53:694, 1,
1, 0, 0, 3.5251, 2018:3:14*1:45:55:179, 2,
2, 0, 0, 3.15878, 2018:3:14*1:45:55:241, 2,
2, 0, 1, 11.9585, 2018:3:14*1:58:34:912, 2,
1, 0, 1, 11.274, 2018:3:14*1:58:35:584, 2,
2, 0, 0, 8.89152, 2018:3:14*1:58:36:210, 1,
1, 0, 0, 8.29325, 2018:3:14*1:58:37:178, 1,
2, 0, 1, 5.73687, 2018:3:14*1:58:38:993, 3,
2, 0, 0, 5.34251, 2018:3:14*1:58:39:572, 2,
2, 0, 0, 5.25149, 2018:3:14*1:58:39:718, 2,
1, 0, 0, 5.26427, 2018:3:14*1:58:40:647, 1,
1, 0, 1, 17.4703, 2018:3:14*2:4:15:60, 2.53247,
2, 0, 1, 11.2136, 2018:3:14*2:4:16:212, 2.95455,
1, 0, 0, 11.1832, 2018:3:14*2:4:16:669, 1.51908,
2, 0, 0, 8.44436, 2018:3:14*2:4:17:528, 1.93069,
1, 0, 0, 6.24766, 2018:3:14*2:4:20:201, 1.87963,
2, 0, 1, 5.48179, 2018:3:14*2:4:20:408, 3.0625,
2, 0, 0, 5.09799, 2018:3:14*2:4:21:26, 2.18478,
2, 0, 0, 5.01114, 2018:3:14*2:4:21:179, 2.18478,
1, 0, 1, 4.06372, 2018:3:14*2:4:24:502, 1.5514,
2, 0, 1, 14.3816, 2018:3:14*9:2:3:678, 2.95455,
1, 0, 1, 11.8315, 2018:3:14*9:2:4:775, 2.53247,
2, 0, 0, 10.0897, 2018:3:14*9:2:5:9, 1.93069,
1, 0, 0, 8.65651, 2018:3:14*9:2:6:325, 1.51908,
2, 0, 1, 6.14586, 2018:3:14*9:2:7:871, 3.0625,
2, 0, 0, 5.689, 2018:3:14*9:2:8:459, 2.18478,
2, 0, 0, 5.58659, 2018:3:14*9:2:8:604, 2.18478,
1, 0, 0, 5.36366, 2018:3:14*9:2:9:871, 1.87963,
2, 0, 1, 3.70462, 2018:3:14*9:2:12:696, 1.62745,
2, 0, 1, 3.61998, 2018:3:14*9:2:12:980, 1.0069,
1, 0, 1, 3.66435, 2018:3:14*9:2:14:194, 1.5514,
1, 0, 1, 3.56633, 2018:3:14*9:2:14:569, 0.85119,
2, 0, 0, 3.20239, 2018:3:14*9:2:14:601, 2.22222,
2, 0, 1, 3.08854, 2018:3:14*9:2:15:119, 3.23333,
1, 0, 0, 3.18026, 2018:3:14*9:2:16:271, 2.06186,
2, 0, 1, 2.85569, 2018:3:14*9:2:16:307, 3.125,
2, 0, 1, 10.8643, 2018:3:14*9:30:13:607, 0.747126,
1, 0, 1, 10.0664, 2018:3:14*9:30:14:431, 0.716912,
2, 0, 0, 8.18926, 2018:3:14*9:30:14:960, 0.658784,
1, 0, 0, 7.67106, 2018:3:14*9:30:15:982, 0.60303,
2, 0, 1, 5.41581, 2018:3:14*9:30:17:774, 0.753846,
2, 0, 0, 5.03018, 2018:3:14*9:30:18:411, 0.686007,
2, 0, 0, 4.94832, 2018:3:14*9:30:18:559, 0.686007,
1, 0, 0, 4.94853, 2018:3:14*9:30:19:568, 0.652733,
2, 0, 1, 3.38779, 2018:3:14*9:30:22:748, 0.619403,
2, 0, 1, 3.3115, 2018:3:14*9:30:23:54, 0.501718,
1, 0, 1, 3.43784, 2018:3:14*9:30:24:8, 0.608059,
1, 0, 1, 3.34493, 2018:3:14*9:30:24:412, 0.459807,
2, 0, 0, 2.9431, 2018:3:14*9:30:24:755, 0.689655,
2, 0, 1, 2.84432, 2018:3:14*9:30:25:286, 0.76378,
1, 0, 0, 2.99922, 2018:3:14*9:30:26:135, 0.673401,
2, 0, 1, 2.64038, 2018:3:14*9:30:26:508, 0.757576,
1, 0, 1, 2.89956, 2018:3:14*9:30:26:708, 0.76,
1, 0, 1, 2.71518, 2018:3:14*9:30:27:879, 0.743494,
2, 0, 1, 2.19501, 2018:3:14*9:30:29:966, 0.776892,
1, 0, 1, 2.27417, 2018:3:14*9:30:31:450, 0.744444,
2, 0, 0, 2.04109, 2018:3:14*9:30:31:512, 0.702128,
2, 0, 1, 1.94704, 2018:3:14*9:30:32:577, 0.56,
2, 0, 1, 1.90977, 2018:3:14*9:30:33:28, 0.477273,
1, 0, 0, 2.10385, 2018:3:14*9:30:33:230, 0.659164,
2, 0, 1, 13.4288, 2018:3:14*9:32:18:461, 0.747126,
1, 0, 1, 12.3274, 2018:3:14*9:32:19:166, 0.716912,
2, 0, 0, 9.60717, 2018:3:14*9:32:19:794, 0.658784,
1, 0, 0, 8.8308, 2018:3:14*9:32:20:772, 0.60303,
2, 0, 1, 5.92339, 2018:3:14*9:32:22:707, 0.753846,
2, 0, 0, 5.48112, 2018:3:14*9:32:23:320, 0.686007,
2, 0, 0, 5.38922, 2018:3:14*9:32:23:460, 0.686007,
1, 0, 0, 5.42005, 2018:3:14*9:32:24:335, 0.652733,
2, 0, 1, 3.61562, 2018:3:14*9:32:27:556, 0.619403,
2, 0, 1, 3.52858, 2018:3:14*9:32:27:863, 0.501718,
1, 0, 1, 3.67485, 2018:3:14*9:32:28:716, 0.608059,
2, 0, 0, 3.12869, 2018:3:14*9:32:29:493, 0.689655,
2, 0, 1, 3.02277, 2018:3:14*9:32:29:997, 0.76378,
1, 0, 0, 3.19489, 2018:3:14*9:32:30:760, 0.673401,
2, 0, 1, 2.79955, 2018:3:14*9:32:31:184, 0.757576,
1, 0, 1, 3.07768, 2018:3:14*9:32:31:356, 0.76,
1, 0, 1, 2.86812, 2018:3:14*9:32:32:543, 0.743494,
2, 0, 1, 2.29932, 2018:3:14*9:32:34:681, 0.776892,
1, 0, 1, 2.37948, 2018:3:14*9:32:36:123, 0.744444,
2, 0, 0, 2.13736, 2018:3:14*9:32:36:164, 0.702128,
2, 0, 1, 2.0374, 2018:3:14*9:32:37:197, 0.56,
1, 0, 0, 2.19684, 2018:3:14*9:32:37:870, 0.659164,
2, 0, 1, 1.8834, 2018:3:14*9:32:39:3, 0.75502,
1, 0, 1, 2.08733, 2018:3:14*9:32:39:64, 0.580882,
2, 0, 1, 1.7924, 2018:3:14*9:32:40:216, 0.747036,
1, 0, 1, 1.95679, 2018:3:14*9:32:40:662, 0.724265,
2, 0, 1, 1.72084, 2018:3:14*9:32:41:260, 0.742424,
1, 0, 1, 1.85977, 2018:3:14*9:32:41:995, 0.732558,
2, 0, 1, 1.67063, 2018:3:14*9:32:42:46, 0.797665,
1, 0, 1, 1.78336, 2018:3:14*9:32:43:147, 0.725926,
1, 0, 1, 1.722, 2018:3:14*9:32:44:146, 0.750973,
2, 0, 1, 1.47213, 2018:3:14*9:32:45:678, 0.782946,
2, 0, 1, 1.38743, 2018:3:14*9:32:47:544, 0.77381,
1, 0, 1, 1.52882, 2018:3:14*9:32:47:815, 0.767442,
2, 0, 1, 1.35444, 2018:3:14*9:32:48:334, 0.583916,
1, 0, 1, 1.44949, 2018:3:14*9:32:49:605, 0.757576,
1, 0, 1, 1.40924, 2018:3:14*9:32:50:590, 0.594096,
2, 0, 1, 1.19541, 2018:3:14*9:32:52:754, 0.685185,
2, 0, 1, 1.14451, 2018:3:14*9:32:54:428, 0.79845,
1, 0, 1, 1.25031, 2018:3:14*9:32:55:100, 0.648746,
